"Source","ItemId","Name","Class","TypeL","TypeS","TypeValue","TypeSection","TypeName","SkillCode","SocketCount","Overlap","UseTimeGroup","UseTimeMinutes","UseBattle","NifFile","ModelNifFile","ModelEffectFile"
"converted","180550","Magnetic ID Card - 
T.K.’s EXP Heaven Wings","8","34","13","0","3413","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180551","Magnetic ID Card - 
Hikari’s EXP Heaven Wings","8","34","14","0","3414","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180552","Magnetic ID Card - 
Sora’s EXP Heaven Wings","8","34","15","0","3415","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180553","Magnetic ID Card - 
Izzy’s EXP Heaven Wings","8","34","16","0","3416","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180554","Magnetic ID Card - 
Joe’s EXP Heaven Wings","8","34","17","0","3417","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180555","Magnetic ID Card - 
Takato’s EXP Heaven Wings","8","34","18","0","3418","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180556","Magnetic ID Card - 
Rika’s EXP Heaven Wings","8","34","19","0","3419","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180557","Magnetic ID Card - 
Henry’s EXP Heaven Wings","8","34","20","0","3420","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180558","Magnetic ID Card - 
Jeri’s EXP Heaven Wings","8","34","21","0","3421","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180559","Magnetic ID Card - 
Ryo’s EXP Heaven Wings","8","34","22","0","3422","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180560","Magnetic ID Card - 
Hiro’s EXP Heaven Wings","8","34","23","0","3423","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180561","Magnetic ID Card - 
Ruli’s EXP Heaven Wings","8","34","24","0","3424","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180562","Magnetic ID Card - 
Kiyoshiro’s EXP Heaven Wings","8","34","25","0","3425","NamePlate Item","2600200","0","1","101","0","0","","",""
"converted","180563","Packaged Magnetic ID Card : 
Marcus’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180564","Packaged Magnetic ID Card : 
Thomas’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180565","Packaged Magnetic ID Card : 
Yoshino’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180566","Packaged Magnetic ID Card : 
Keenan’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180567","Packaged Magnetic ID Card : 
Tai’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180568","Packaged Magnetic ID Card : 
Mimi’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180569","Packaged Magnetic ID Card : 
Matt’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180570","Packaged Magnetic ID Card : 
T.K.’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180571","Packaged Magnetic ID Card : 
Hikari’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180572","Packaged Magnetic ID Card : 
Sora’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180573","Packaged Magnetic ID Card : 
Izzy’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180574","Packaged Magnetic ID Card : 
Joe’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180575","Packaged Magnetic ID Card : 
Takato’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180576","Packaged Magnetic ID Card : 
Rika’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180577","Packaged Magnetic ID Card : 
Henry’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180578","Packaged Magnetic ID Card : 
Jeri’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180579","Packaged Magnetic ID Card : 
Ryo’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180580","Packaged Magnetic ID Card : 
Hiro’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180581","Packaged Magnetic ID Card : 
Ruli’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180582","Packaged Magnetic ID Card : 
Kiyoshiro’s EXP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180583","Magnetic ID Card - 
Marcus’s HP Heaven Wings","8","34","6","0","3406","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180584","Magnetic ID Card - 
Thomas’s HP Heaven Wings","8","34","7","0","3407","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180585","Magnetic ID Card - 
Yoshino’s HP Heaven Wings","8","34","8","0","3408","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180586","Magnetic ID Card - 
Keenan’s HP Heaven Wings","8","34","9","0","3409","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180587","Magnetic ID Card - 
Tai’s HP Heaven Wings","8","34","10","0","3410","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180588","Magnetic ID Card - 
Mimi’s HP Heaven Wings","8","34","11","0","3411","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180589","Magnetic ID Card - 
Matt’s HP Heaven Wings","8","34","12","0","3412","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180590","Magnetic ID Card - 
T.K.’s HP Heaven Wings","8","34","13","0","3413","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180591","Magnetic ID Card - 
Hikari’s HP Heaven Wings","8","34","14","0","3414","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180592","Magnetic ID Card - 
Sora’s HP Heaven Wings","8","34","15","0","3415","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180593","Magnetic ID Card - 
Izzy’s HP Heaven Wings","8","34","16","0","3416","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180594","Magnetic ID Card - 
Joe’s HP Heaven Wings","8","34","17","0","3417","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180595","Magnetic ID Card - 
Takato’s HP Heaven Wings","8","34","18","0","3418","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180596","Magnetic ID Card - 
Rika’s HP Heaven Wings","8","34","19","0","3419","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180597","Magnetic ID Card - 
Henry’s HP Heaven Wings","8","34","20","0","3420","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180598","Magnetic ID Card - 
Jeri’s HP Heaven Wings","8","34","21","0","3421","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180599","Magnetic ID Card - 
Ryo’s HP Heaven Wings","8","34","22","0","3422","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180600","Magnetic ID Card - 
Hiro’s HP Heaven Wings","8","34","23","0","3423","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180601","Magnetic ID Card - 
Ruli’s HP Heaven Wings","8","34","24","0","3424","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180602","Magnetic ID Card - 
Kiyoshiro’s HP Heaven Wings","8","34","25","0","3425","NamePlate Item","2600300","0","1","101","0","0","","",""
"converted","180603","Packaged Magnetic ID Card : 
Marcus’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180604","Packaged Magnetic ID Card : 
Thomas’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180605","Packaged Magnetic ID Card : 
Yoshino’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180606","Packaged Magnetic ID Card : 
Keenan’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180607","Packaged Magnetic ID Card : 
Tai’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180608","Packaged Magnetic ID Card : 
Mimi’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180609","Packaged Magnetic ID Card : 
Matt’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180610","Packaged Magnetic ID Card : 
T.K.’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180611","Packaged Magnetic ID Card : 
Hikari’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180612","Packaged Magnetic ID Card : 
Sora’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180613","Packaged Magnetic ID Card : 
Izzy’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180614","Packaged Magnetic ID Card : 
Joe’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180615","Packaged Magnetic ID Card : 
Takato’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180616","Packaged Magnetic ID Card : 
Rika’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180617","Packaged Magnetic ID Card : 
Henry’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180618","Packaged Magnetic ID Card : 
Jeri’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180619","Packaged Magnetic ID Card : 
Ryo’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180620","Packaged Magnetic ID Card : 
Hiro’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180621","Packaged Magnetic ID Card : 
Ruli’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180622","Packaged Magnetic ID Card : 
Kiyoshiro’s HP Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180623","Magnetic ID Card - 
Marcus’s HT Heaven Wings","8","34","6","0","3406","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180624","Magnetic ID Card - 
Thomas’s HT Heaven Wings","8","34","7","0","3407","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180625","Magnetic ID Card - 
Yoshino’s HT Heaven Wings","8","34","8","0","3408","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180626","Magnetic ID Card - 
Keenan’s HT Heaven Wings","8","34","9","0","3409","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180627","Magnetic ID Card - 
Tai’s HT Heaven Wings","8","34","10","0","3410","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180628","Magnetic ID Card - 
Mimi’s HT Heaven Wings","8","34","11","0","3411","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180629","Magnetic ID Card - 
Matt’s HT Heaven Wings","8","34","12","0","3412","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180630","Magnetic ID Card - 
T.K.’s HT Heaven Wings","8","34","13","0","3413","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180631","Magnetic ID Card - 
Hikari’s HT Heaven Wings","8","34","14","0","3414","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180632","Magnetic ID Card - 
Sora’s HT Heaven Wings","8","34","15","0","3415","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180633","Magnetic ID Card - 
Izzy’s HT Heaven Wings","8","34","16","0","3416","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180634","Magnetic ID Card - 
Joe’s HT Heaven Wings","8","34","17","0","3417","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180635","Magnetic ID Card - 
Takato’s HT Heaven Wings","8","34","18","0","3418","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180636","Magnetic ID Card - 
Rika’s HT Heaven Wings","8","34","19","0","3419","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180637","Magnetic ID Card - 
Henry’s HT Heaven Wings","8","34","20","0","3420","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180638","Magnetic ID Card - 
Jeri’s HT Heaven Wings","8","34","21","0","3421","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180639","Magnetic ID Card - 
Ryo’s HT Heaven Wings","8","34","22","0","3422","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180640","Magnetic ID Card - 
Hiro’s HT Heaven Wings","8","34","23","0","3423","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180641","Magnetic ID Card - 
Ruli’s HT Heaven Wings","8","34","24","0","3424","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180642","Magnetic ID Card - 
Kiyoshiro’s HT Heaven Wings","8","34","25","0","3425","NamePlate Item","2600400","0","1","101","0","0","","",""
"converted","180643","Packaged Magnetic ID Card : 
Marcus’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180644","Packaged Magnetic ID Card : 
Thomas’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180645","Packaged Magnetic ID Card : 
Yoshino’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180646","Packaged Magnetic ID Card : 
Keenan’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180647","Packaged Magnetic ID Card : 
Tai’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180648","Packaged Magnetic ID Card : 
Mimi’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180649","Packaged Magnetic ID Card : 
Matt’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180650","Packaged Magnetic ID Card : 
T.K.’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180651","Packaged Magnetic ID Card : 
Hikari’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180652","Packaged Magnetic ID Card : 
Sora’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180653","Packaged Magnetic ID Card : 
Izzy’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180654","Packaged Magnetic ID Card : 
Joe’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180655","Packaged Magnetic ID Card : 
Takato’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180656","Packaged Magnetic ID Card : 
Rika’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180657","Packaged Magnetic ID Card : 
Henry’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180658","Packaged Magnetic ID Card : 
Jeri’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180659","Packaged Magnetic ID Card : 
Ryo’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180660","Packaged Magnetic ID Card : 
Hiro’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180661","Packaged Magnetic ID Card : 
Ruli’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180662","Packaged Magnetic ID Card : 
Kiyoshiro’s HT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180663","Magnetic ID Card - 
Marcus’s CT Heaven Wings","8","34","6","0","3406","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180664","Magnetic ID Card - 
Thomas’s CT Heaven Wings","8","34","7","0","3407","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180665","Magnetic ID Card - 
Yoshino’s CT Heaven Wings","8","34","8","0","3408","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180666","Magnetic ID Card - 
Keenan’s CT Heaven Wings","8","34","9","0","3409","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180667","Magnetic ID Card - 
Tai’s CT Heaven Wings","8","34","10","0","3410","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180668","Magnetic ID Card - 
Mimi’s CT Heaven Wings","8","34","11","0","3411","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180669","Magnetic ID Card - 
Matt’s CT Heaven Wings","8","34","12","0","3412","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180670","Magnetic ID Card - 
T.K.’s CT Heaven Wings","8","34","13","0","3413","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180671","Magnetic ID Card - 
Hikari’s CT Heaven Wings","8","34","14","0","3414","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180672","Magnetic ID Card - 
Sora’s CT Heaven Wings","8","34","15","0","3415","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180673","Magnetic ID Card - 
Izzy’s CT Heaven Wings","8","34","16","0","3416","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180674","Magnetic ID Card - 
Joe’s CT Heaven Wings","8","34","17","0","3417","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180675","Magnetic ID Card - 
Takato’s CT Heaven Wings","8","34","18","0","3418","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180676","Magnetic ID Card - 
Rika’s CT Heaven Wings","8","34","19","0","3419","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180677","Magnetic ID Card - 
Henry’s CT Heaven Wings","8","34","20","0","3420","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180678","Magnetic ID Card - 
Jeri’s CT Heaven Wings","8","34","21","0","3421","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180679","Magnetic ID Card - 
Ryo’s CT Heaven Wings","8","34","22","0","3422","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180680","Magnetic ID Card - 
Hiro’s CT Heaven Wings","8","34","23","0","3423","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180681","Magnetic ID Card - 
Ruli’s CT Heaven Wings","8","34","24","0","3424","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180682","Magnetic ID Card - 
Kiyoshiro’s CT Heaven Wings","8","34","25","0","3425","NamePlate Item","2600500","0","1","101","0","0","","",""
"converted","180683","Packaged Magnetic ID Card : 
Marcus’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180684","Packaged Magnetic ID Card : 
Thomas’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180685","Packaged Magnetic ID Card : 
Yoshino’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180686","Packaged Magnetic ID Card : 
Keenan’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180687","Packaged Magnetic ID Card : 
Tai’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180688","Packaged Magnetic ID Card : 
Mimi’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180689","Packaged Magnetic ID Card : 
Matt’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180690","Packaged Magnetic ID Card : 
T.K.’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180691","Packaged Magnetic ID Card : 
Hikari’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180692","Packaged Magnetic ID Card : 
Sora’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180693","Packaged Magnetic ID Card : 
Izzy’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180694","Packaged Magnetic ID Card : 
Joe’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180695","Packaged Magnetic ID Card : 
Takato’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180696","Packaged Magnetic ID Card : 
Rika’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180697","Packaged Magnetic ID Card : 
Henry’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180698","Packaged Magnetic ID Card : 
Jeri’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180699","Packaged Magnetic ID Card : 
Ryo’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180700","Packaged Magnetic ID Card : 
Hiro’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180701","Packaged Magnetic ID Card : 
Ruli’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180702","Packaged Magnetic ID Card : 
Kiyoshiro’s CT Heaven Wings","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180703","Reinforced Magnetic Package","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180704","Data Summon Ticket: Ultimate Box [Event]","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180705","Last Evolution Preparation Package","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180706","Ultimate Ticket Guaranteed Box","10","615","0","0","61500","0","0","0","999","101","0","0","","",""
"converted","180707","Lv.18 Double Reinforcement Chip Box x3","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180708","Sealed Zero Unit Accessory Selection Box","10","611","0","0","61100","Item Selete Box","0","0","999","101","0","0","","",""
"converted","180709","Data Summon Ticket: Ultimate Box [Event]","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180710","Reinforced Magnetic Package","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180711","Reinforced Magnetic Material Package","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180712","Legende Ticket Package  ","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180713","Low Class Transcend Growth Package","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180714","Mid Class Transcend Growth Package","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180715","High Class Transcend Growth Package","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180716","Preset Unlock Card Key (Permanent) [Event] x4","8","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180717","Option&Number Change Stone Package","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180718","Magnetic ID Card Exchange Box
- Time Ruler","10","170","0","0","17000","Container item","0","0","999","101","0","0","","",""
"converted","180719","Magnetic ID Card Exchange Ticket
- Time Ruler [Event]","8","83","0","0","8300","Event Item","0","0","3000","0","0","0","","Event_Item",""
"converted","180720","Magnetic ID Card - 
Marcus's AT Time Ruler","8","34","6","0","3406","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180721","Magnetic ID Card - 
Thomas's AT Time Ruler","8","34","7","0","3407","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180722","Magnetic ID Card - 
Yoshino's AT Time Ruler","8","34","8","0","3408","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180723","Magnetic ID Card - 
Keenan's AT Time Ruler","8","34","9","0","3409","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180724","Magnetic ID Card - 
Tai's AT Time Ruler","8","34","10","0","3410","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180725","Magnetic ID Card - 
Mimi's AT Time Ruler","8","34","11","0","3411","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180726","Magnetic ID Card - 
Matt's AT Time Ruler","8","34","12","0","3412","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180727","Magnetic ID Card - 
T.K.'s AT Time Ruler","8","34","13","0","3413","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180728","Magnetic ID Card - 
Hikari's AT Time Ruler","8","34","14","0","3414","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180729","Magnetic ID Card - 
Sora's AT Time Ruler","8","34","15","0","3415","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180730","Magnetic ID Card - 
Izzy's AT Time Ruler","8","34","16","0","3416","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180731","Magnetic ID Card - 
Joe's AT Time Ruler","8","34","17","0","3417","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180732","Magnetic ID Card - 
Takato's AT Time Ruler","8","34","18","0","3418","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180733","Magnetic ID Card - 
Rika's AT Time Ruler","8","34","19","0","3419","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180734","Magnetic ID Card - 
Henry's AT Time Ruler","8","34","20","0","3420","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180735","Magnetic ID Card - 
Jeri's AT Time Ruler","8","34","21","0","3421","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180736","Magnetic ID Card - 
Ryo's AT Time Ruler","8","34","22","0","3422","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180737","Magnetic ID Card - 
Hiro's AT Time Ruler","8","34","23","0","3423","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180738","Magnetic ID Card - 
Ruli's AT Time Ruler","8","34","24","0","3424","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180739","Magnetic ID Card - 
Kiyoshiro's AT Time Ruler","8","34","25","0","3425","NamePlate Item","2600100","0","1","101","0","0","","",""
"converted","180740","Packaged Magnetic ID Card : 
Marcus's AT Time Ruler","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180741","Packaged Magnetic ID Card : 
Thomas's AT Time Ruler","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
"converted","180742","Packaged Magnetic ID Card : 
Yoshino's AT Time Ruler","8","170","0","0","17000","Container item","0","0","999","101","0","0","","Event_Item",""
