"Action","ItemId","LegacyName","ModernName","ModernTypeName","NameChanged","SocketCount","TypeL","TypeS","SkillCode"
"AddConverted","200008","","Bagramon DigiEgg
Level 5[Champion][Event]","DigiEgg","True","0","177","0","0"
"AddConverted","200009","","Greymon(C)
Digiegg Lv.4-5 [Event]","Scan item","True","0","92","0","0"
"AddConverted","200010","","Mailbirdramon
Digiegg Lv.4-5 [Event]","Scan item","True","0","92","0","0"
"AddConverted","200055","","Test AT Bracelet","Bracelet","True","0","33","1","10000507"
"AddConverted","200056","","Test AT Ring","Ring","True","0","29","1","10000508"
"AddConverted","200057","","Test AT Earring","Earring","True","0","30","1","10000509"
"AddConverted","200058","","Test AT Necklace","Necklace","True","0","28","1","10000510"
"AddConverted","200059","","Test AT Hat","Head","True","1","21","1","4000489"
"AddConverted","200060","","Test AT Cloak","Fashion","True","1","27","0","4000489"
"AddConverted","200061","","Test AT Shirts","Top","True","1","22","1","4000489"
"AddConverted","200062","","Test AT Pants","Bottom","True","1","24","1","4000489"
"AddConverted","200063","","Test AT Shoes","Shoes","True","1","25","1","4000489"
"AddConverted","200064","","Test AT Gloves","Gloves","True","1","23","1","4000489"
"AddConverted","200065","","Double ChipSet Box Lv16","Container item","True","0","170","0","0"
"AddConverted","200066","","DA Double ChipSet Box Lv16","Container item","True","0","170","0","0"
"AddConverted","200067","","DA Double ChipSet Scan Kit 
 Lv16 [HP]","Scan item","True","0","92","0","0"
"AddConverted","200068","","DA Double ChipSet R16 [HP/DS]","ChipSet","True","1","52","0","4000498"
"AddConverted","200069","","DA Double ChipSet R16 [HP/AT]","ChipSet","True","1","52","0","4000499"
"AddConverted","200070","","DA Double ChipSet R16 [HP/DE]","ChipSet","True","1","52","0","4000500"
"AddConverted","200071","","DA Double ChipSet R16 [HP/HT]","ChipSet","True","1","52","0","4000501"
"AddConverted","200072","","DA Double ChipSet R16 [HP/EV]","ChipSet","True","1","52","0","4000502"
"AddConverted","200073","","DA Double ChipSet R16 [HP/CT]","ChipSet","True","1","52","0","4000503"
"AddConverted","200074","","DA Double ChipSet R16 [HP/HP]","ChipSet","True","1","52","0","4000504"
"AddConverted","200075","","DA Double ChipSet Scan Kit 
 Lv16 [DS]","Scan item","True","0","92","0","0"
"AddConverted","200076","","DA Double ChipSet R16 [DS/HP]","ChipSet","True","1","52","0","4000505"
"AddConverted","200077","","DA Double ChipSet R16 [DS/AT]","ChipSet","True","1","52","0","4000506"
"AddConverted","200078","","DA Double ChipSet R16 [DS/DE]","ChipSet","True","1","52","0","4000507"
"AddConverted","200079","","DA Double ChipSet R16 [DS/HT]","ChipSet","True","1","52","0","4000508"
"AddConverted","200080","","DA Double ChipSet R16 [DS/EV]","ChipSet","True","1","52","0","4000509"
"AddConverted","200081","","DA Double ChipSet R16 [DS/CT]","ChipSet","True","1","52","0","4000510"
"AddConverted","200082","","DA Double ChipSet R16 [DS/DS]","ChipSet","True","1","52","0","4000511"
"AddConverted","200083","","DA Double ChipSet Scan Kit 
 Lv16 [AT]","Scan item","True","0","92","0","0"
"AddConverted","200084","","DA Double ChipSet R16 [AT/HP]","ChipSet","True","1","52","0","4000512"
"AddConverted","200085","","DA Double ChipSet R16 [AT/DS]","ChipSet","True","1","52","0","4000513"
"AddConverted","200086","","DA Double ChipSet R16 [AT/DE]","ChipSet","True","1","52","0","4000514"
"AddConverted","200087","","DA Double ChipSet R16 [AT/HT]","ChipSet","True","1","52","0","4000515"
"AddConverted","200088","","DA Double ChipSet R16 [AT/EV]","ChipSet","True","1","52","0","4000516"
"AddConverted","200089","","DA Double ChipSet R16 [AT/CT]","ChipSet","True","1","52","0","4000517"
"AddConverted","200090","","DA Double ChipSet R16 [AT/AT]","ChipSet","True","1","52","0","4000518"
"AddConverted","200091","","DA Double ChipSet Scan Kit 
 Lv16 [DE]","Scan item","True","0","92","0","0"
"AddConverted","200092","","DA Double ChipSet R16 [DE/HP]","ChipSet","True","1","52","0","4000519"
"AddConverted","200093","","DA Double ChipSet R16 [DE/DS]","ChipSet","True","1","52","0","4000520"
"AddConverted","200094","","DA Double ChipSet R16 [DE/AT]","ChipSet","True","1","52","0","4000521"
"AddConverted","200095","","DA Double ChipSet R16 [DE/HT]","ChipSet","True","1","52","0","4000522"
"AddConverted","200096","","DA Double ChipSet R16 [DE/EV]","ChipSet","True","1","52","0","4000523"
"AddConverted","200097","","DA Double ChipSet R16 [DE/CT]","ChipSet","True","1","52","0","4000524"
"AddConverted","200098","","DA Double ChipSet R16 [DE/DE]","ChipSet","True","1","52","0","4000525"
"AddConverted","200099","","DA Double ChipSet Scan Kit 
 Lv16 [HT]","Scan item","True","0","92","0","0"
"AddConverted","200100","","DA Double ChipSet R16 [HT/HP]","ChipSet","True","1","52","0","4000526"
"AddConverted","200101","","DA Double ChipSet R16 [HT/DS]","ChipSet","True","1","52","0","4000527"
"AddConverted","200102","","DA Double ChipSet R16 [HT/AT]","ChipSet","True","1","52","0","4000528"
"AddConverted","200103","","DA Double ChipSet R16 [HT/DE]","ChipSet","True","1","52","0","4000529"
"AddConverted","200104","","DA Double ChipSet R16 [HT/EV]","ChipSet","True","1","52","0","4000530"
"AddConverted","200105","","DA Double ChipSet R16 [HT/CT]","ChipSet","True","1","52","0","4000531"
"AddConverted","200106","","DA Double ChipSet R16 [HT/HT]","ChipSet","True","1","52","0","4000532"
"AddConverted","200107","","DA Double ChipSet Scan Kit 
 Lv16 [EV]","Scan item","True","0","92","0","0"
"AddConverted","200108","","DA Double ChipSet R16 [EV/HP]","ChipSet","True","1","52","0","4000533"
"AddConverted","200109","","DA Double ChipSet R16 [EV/DS]","ChipSet","True","1","52","0","4000534"
"AddConverted","200110","","DA Double ChipSet R16 [EV/AT]","ChipSet","True","1","52","0","4000535"
"AddConverted","200111","","DA Double ChipSet R16 [EV/DE]","ChipSet","True","1","52","0","4000536"
"AddConverted","200112","","DA Double ChipSet R16 [EV/HT]","ChipSet","True","1","52","0","4000537"
"AddConverted","200113","","DA Double ChipSet R16 [EV/CT]","ChipSet","True","1","52","0","4000538"
"AddConverted","200114","","DA Double ChipSet R16 [EV/EV]","ChipSet","True","1","52","0","4000539"
"AddConverted","200115","","DA Double ChipSet Scan Kit 
 Lv16 [CT]","Scan item","True","0","92","0","0"
"AddConverted","200116","","DA Double ChipSet R16 [CT/HP]","ChipSet","True","1","52","0","4000540"
"AddConverted","200117","","DA Double ChipSet R16 [CT/DS]","ChipSet","True","1","52","0","4000541"
"AddConverted","200118","","DA Double ChipSet R16 [CT/AT]","ChipSet","True","1","52","0","4000542"
"AddConverted","200119","","DA Double ChipSet R16 [CT/DE]","ChipSet","True","1","52","0","4000543"
"AddConverted","200120","","DA Double ChipSet R16 [CT/HT]","ChipSet","True","1","52","0","4000544"
"AddConverted","200121","","DA Double ChipSet R16 [CT/EV]","ChipSet","True","1","52","0","4000545"
"AddConverted","200122","","DA Double ChipSet R16 [CT/CT]","ChipSet","True","1","52","0","4000546"
"AddConverted","200123","","DR Double ChipSet Box Lv16","Container item","True","0","170","0","0"
"AddConverted","200124","","DR Double ChipSet Scan Kit 
 Lv16 [HP]","Scan item","True","0","92","0","0"
"AddConverted","200125","","DR Double ChipSet R16 [HP/DS]","ChipSet","True","1","52","0","4000547"
"AddConverted","200126","","DR Double ChipSet R16 [HP/AT]","ChipSet","True","1","52","0","4000548"
"AddConverted","200127","","DR Double ChipSet R16 [HP/DE]","ChipSet","True","1","52","0","4000549"
"AddConverted","200128","","DR Double ChipSet R16 [HP/HT]","ChipSet","True","1","52","0","4000550"
"AddConverted","200129","","DR Double ChipSet R16 [HP/EV]","ChipSet","True","1","52","0","4000551"
"AddConverted","200130","","DR Double ChipSet R16 [HP/CT]","ChipSet","True","1","52","0","4000552"
"AddConverted","200131","","DR Double ChipSet R16 [HP/HP]","ChipSet","True","1","52","0","4000553"
"AddConverted","200132","","DR Double ChipSet Scan Kit 
 Lv16 [DS]","Scan item","True","0","92","0","0"
"AddConverted","200133","","DR Double ChipSet R16 [DS/HP]","ChipSet","True","1","52","0","4000554"
"AddConverted","200134","","DR Double ChipSet R16 [DS/AT]","ChipSet","True","1","52","0","4000555"
"AddConverted","200135","","DR Double ChipSet R16 [DS/DE]","ChipSet","True","1","52","0","4000556"
"AddConverted","200136","","DR Double ChipSet R16 [DS/HT]","ChipSet","True","1","52","0","4000557"
"AddConverted","200137","","DR Double ChipSet R16 [DS/EV]","ChipSet","True","1","52","0","4000558"
"AddConverted","200138","","DR Double ChipSet R16 [DS/CT]","ChipSet","True","1","52","0","4000559"
"AddConverted","200139","","DR Double ChipSet R16 [DS/DS]","ChipSet","True","1","52","0","4000560"
"AddConverted","200140","","DR Double ChipSet Scan Kit 
 Lv16 [AT]","Scan item","True","0","92","0","0"
"AddConverted","200141","","DR Double ChipSet R16 [AT/HP]","ChipSet","True","1","52","0","4000561"
"AddConverted","200142","","DR Double ChipSet R16 [AT/DS]","ChipSet","True","1","52","0","4000562"
"AddConverted","200143","","DR Double ChipSet R16 [AT/DE]","ChipSet","True","1","52","0","4000563"
"AddConverted","200144","","DR Double ChipSet R16 [AT/HT]","ChipSet","True","1","52","0","4000564"
"AddConverted","200145","","DR Double ChipSet R16 [AT/EV]","ChipSet","True","1","52","0","4000565"
"AddConverted","200146","","DR Double ChipSet R16 [AT/CT]","ChipSet","True","1","52","0","4000566"
"AddConverted","200147","","DR Double ChipSet R16 [AT/AT]","ChipSet","True","1","52","0","4000567"
"AddConverted","200148","","DR Double ChipSet Scan Kit 
 Lv16 [DE]","Scan item","True","0","92","0","0"
"AddConverted","200149","","DR Double ChipSet R16 [DE/HP]","ChipSet","True","1","52","0","4000568"
"AddConverted","200150","","DR Double ChipSet R16 [DE/DS]","ChipSet","True","1","52","0","4000569"
"AddConverted","200151","","DR Double ChipSet R16 [DE/AT]","ChipSet","True","1","52","0","4000570"
"AddConverted","200152","","DR Double ChipSet R16 [DE/HT]","ChipSet","True","1","52","0","4000571"
"AddConverted","200153","","DR Double ChipSet R16 [DE/EV]","ChipSet","True","1","52","0","4000572"
"AddConverted","200154","","DR Double ChipSet R16 [DE/CT]","ChipSet","True","1","52","0","4000573"
"AddConverted","200155","","DR Double ChipSet R16 [DE/DE]","ChipSet","True","1","52","0","4000574"
"AddConverted","200156","","DR Double ChipSet Scan Kit 
 Lv16 [HT]","Scan item","True","0","92","0","0"
"AddConverted","200157","","DR Double ChipSet R16 [HT/HP]","ChipSet","True","1","52","0","4000575"
"AddConverted","200158","","DR Double ChipSet R16 [HT/DS]","ChipSet","True","1","52","0","4000576"
"AddConverted","200159","","DR Double ChipSet R16 [HT/AT]","ChipSet","True","1","52","0","4000577"
"AddConverted","200160","","DR Double ChipSet R16 [HT/DE]","ChipSet","True","1","52","0","4000578"
"AddConverted","200161","","DR Double ChipSet R16 [HT/EV]","ChipSet","True","1","52","0","4000579"
"AddConverted","200162","","DR Double ChipSet R16 [HT/CT]","ChipSet","True","1","52","0","4000580"
"AddConverted","200163","","DR Double ChipSet R16 [HT/HT]","ChipSet","True","1","52","0","4000581"
"AddConverted","200164","","DR Double ChipSet Scan Kit 
 Lv16 [EV]","Scan item","True","0","92","0","0"
"AddConverted","200165","","DR Double ChipSet R16 [EV/HP]","ChipSet","True","1","52","0","4000582"
"AddConverted","200166","","DR Double ChipSet R16 [EV/DS]","ChipSet","True","1","52","0","4000583"
"AddConverted","200167","","DR Double ChipSet R16 [EV/AT]","ChipSet","True","1","52","0","4000584"
"AddConverted","200168","","DR Double ChipSet R16 [EV/DE]","ChipSet","True","1","52","0","4000585"
"AddConverted","200169","","DR Double ChipSet R16 [EV/HT]","ChipSet","True","1","52","0","4000586"
"AddConverted","200170","","DR Double ChipSet R16 [EV/CT]","ChipSet","True","1","52","0","4000587"
"AddConverted","200171","","DR Double ChipSet R16 [EV/EV]","ChipSet","True","1","52","0","4000588"
"AddConverted","200172","","DR Double ChipSet Scan Kit 
 Lv16 [CT]","Scan item","True","0","92","0","0"
"AddConverted","200173","","DR Double ChipSet R16 [CT/HP]","ChipSet","True","1","52","0","4000589"
"AddConverted","200174","","DR Double ChipSet R16 [CT/DS]","ChipSet","True","1","52","0","4000590"
"AddConverted","200175","","DR Double ChipSet R16 [CT/AT]","ChipSet","True","1","52","0","4000591"
"AddConverted","200176","","DR Double ChipSet R16 [CT/DE]","ChipSet","True","1","52","0","4000592"
"AddConverted","200177","","DR Double ChipSet R16 [CT/HT]","ChipSet","True","1","52","0","4000593"
"AddConverted","200178","","DR Double ChipSet R16 [CT/EV]","ChipSet","True","1","52","0","4000594"
"AddConverted","200179","","DR Double ChipSet R16 [CT/CT]","ChipSet","True","1","52","0","4000595"
"AddConverted","200180","","Nsp Double ChipSet Box Lv16","Container item","True","0","170","0","0"
"AddConverted","200181","","Nsp Double ChipSet Scan Kit 
 Lv16 [HP]","Scan item","True","0","92","0","0"
"AddConverted","200182","","Nsp Double ChipSet R16 [HP/DS]","ChipSet","True","1","52","0","4000596"
"AddConverted","200183","","Nsp Double ChipSet R16 [HP/AT]","ChipSet","True","1","52","0","4000597"
"AddConverted","200184","","Nsp Double ChipSet R16 [HP/DE]","ChipSet","True","1","52","0","4000598"
"AddConverted","200185","","Nsp Double ChipSet R16 [HP/HT]","ChipSet","True","1","52","0","4000599"
"AddConverted","200186","","Nsp Double ChipSet R16 [HP/EV]","ChipSet","True","1","52","0","4000600"
"AddConverted","200187","","Nsp Double ChipSet R16 [HP/CT]","ChipSet","True","1","52","0","4000601"
"AddConverted","200188","","Nsp Double ChipSet R16 [HP/HP]","ChipSet","True","1","52","0","4000602"
"AddConverted","200189","","Nsp Double ChipSet Scan Kit 
 Lv16 [DS]","Scan item","True","0","92","0","0"
"AddConverted","200190","","Nsp Double ChipSet R16 [DS/HP]","ChipSet","True","1","52","0","4000603"
"AddConverted","200191","","Nsp Double ChipSet R16 [DS/AT]","ChipSet","True","1","52","0","4000604"
"AddConverted","200192","","Nsp Double ChipSet R16 [DS/DE]","ChipSet","True","1","52","0","4000605"
"AddConverted","200193","","Nsp Double ChipSet R16 [DS/HT]","ChipSet","True","1","52","0","4000606"
"AddConverted","200194","","Nsp Double ChipSet R16 [DS/EV]","ChipSet","True","1","52","0","4000607"
"AddConverted","200195","","Nsp Double ChipSet R16 [DS/CT]","ChipSet","True","1","52","0","4000608"
"AddConverted","200196","","Nsp Double ChipSet R16 [DS/DS]","ChipSet","True","1","52","0","4000609"
"AddConverted","200197","","Nsp Double ChipSet Scan Kit 
 Lv16 [AT]","Scan item","True","0","92","0","0"
"AddConverted","200198","","Nsp Double ChipSet R16 [AT/HP]","ChipSet","True","1","52","0","4000610"
"AddConverted","200199","","Nsp Double ChipSet R16 [AT/DS]","ChipSet","True","1","52","0","4000611"
"AddConverted","200200","","Nsp Double ChipSet R16 [AT/DE]","ChipSet","True","1","52","0","4000612"
"AddConverted","200201","","Nsp Double ChipSet R16 [AT/HT]","ChipSet","True","1","52","0","4000613"
"AddConverted","200202","","Nsp Double ChipSet R16 [AT/EV]","ChipSet","True","1","52","0","4000614"
"AddConverted","200203","","Nsp Double ChipSet R16 [AT/CT]","ChipSet","True","1","52","0","4000615"
"AddConverted","200204","","Nsp Double ChipSet R16 [AT/AT]","ChipSet","True","1","52","0","4000616"
"AddConverted","200205","","Nsp Double ChipSet Scan Kit 
 Lv16 [DE]","Scan item","True","0","92","0","0"
"AddConverted","200206","","Nsp Double ChipSet R16 [DE/HP]","ChipSet","True","1","52","0","4000617"
"AddConverted","200207","","Nsp Double ChipSet R16 [DE/DS]","ChipSet","True","1","52","0","4000618"
"AddConverted","200208","","Nsp Double ChipSet R16 [DE/AT]","ChipSet","True","1","52","0","4000619"
"AddConverted","200209","","Nsp Double ChipSet R16 [DE/HT]","ChipSet","True","1","52","0","4000620"
"AddConverted","200210","","Nsp Double ChipSet R16 [DE/EV]","ChipSet","True","1","52","0","4000621"
"AddConverted","200211","","Nsp Double ChipSet R16 [DE/CT]","ChipSet","True","1","52","0","4000622"
"AddConverted","200212","","Nsp Double ChipSet R16 [DE/DE]","ChipSet","True","1","52","0","4000623"
"AddConverted","200213","","Nsp Double ChipSet Scan Kit 
 Lv16 [HT]","Scan item","True","0","92","0","0"
"AddConverted","200214","","Nsp Double ChipSet R16 [HT/HP]","ChipSet","True","1","52","0","4000624"
"AddConverted","200215","","Nsp Double ChipSet R16 [HT/DS]","ChipSet","True","1","52","0","4000625"
"AddConverted","200216","","Nsp Double ChipSet R16 [HT/AT]","ChipSet","True","1","52","0","4000626"
"AddConverted","200217","","Nsp Double ChipSet R16 [HT/DE]","ChipSet","True","1","52","0","4000627"
"AddConverted","200218","","Nsp Double ChipSet R16 [HT/EV]","ChipSet","True","1","52","0","4000628"
"AddConverted","200219","","Nsp Double ChipSet R16 [HT/CT]","ChipSet","True","1","52","0","4000629"
"AddConverted","200220","","Nsp Double ChipSet R16 [HT/HT]","ChipSet","True","1","52","0","4000630"
"AddConverted","200221","","Nsp Double ChipSet Scan Kit 
 Lv16 [EV]","Scan item","True","0","92","0","0"
"AddConverted","200222","","Nsp Double ChipSet R16 [EV/HP]","ChipSet","True","1","52","0","4000631"
"AddConverted","200223","","Nsp Double ChipSet R16 [EV/DS]","ChipSet","True","1","52","0","4000632"
"AddConverted","200224","","Nsp Double ChipSet R16 [EV/AT]","ChipSet","True","1","52","0","4000633"
"AddConverted","200225","","Nsp Double ChipSet R16 [EV/DE]","ChipSet","True","1","52","0","4000634"
"AddConverted","200226","","Nsp Double ChipSet R16 [EV/HT]","ChipSet","True","1","52","0","4000635"
"AddConverted","200227","","Nsp Double ChipSet R16 [EV/CT]","ChipSet","True","1","52","0","4000636"
"AddConverted","200228","","Nsp Double ChipSet R16 [EV/EV]","ChipSet","True","1","52","0","4000637"
"AddConverted","200229","","Nsp Double ChipSet Scan Kit 
 Lv16 [CT]","Scan item","True","0","92","0","0"
"AddConverted","200230","","Nsp Double ChipSet R16 [CT/HP]","ChipSet","True","1","52","0","4000638"
"AddConverted","200231","","Nsp Double ChipSet R16 [CT/DS]","ChipSet","True","1","52","0","4000639"
"AddConverted","200232","","Nsp Double ChipSet R16 [CT/AT]","ChipSet","True","1","52","0","4000640"
"AddConverted","200233","","Nsp Double ChipSet R16 [CT/DE]","ChipSet","True","1","52","0","4000641"
"AddConverted","200234","","Nsp Double ChipSet R16 [CT/HT]","ChipSet","True","1","52","0","4000642"
"AddConverted","200235","","Nsp Double ChipSet R16 [CT/EV]","ChipSet","True","1","52","0","4000643"
"AddConverted","200236","","Nsp Double ChipSet R16 [CT/CT]","ChipSet","True","1","52","0","4000644"
"AddConverted","200237","","ME Double ChipSet Box Lv16","Container item","True","0","170","0","0"
"AddConverted","200238","","ME Double ChipSet Scan Kit 
 Lv16 [HP]","Scan item","True","0","92","0","0"
"AddConverted","200239","","ME Double ChipSet R16 [HP/DS]","ChipSet","True","1","52","0","4000645"
"AddConverted","200240","","ME Double ChipSet R16 [HP/AT]","ChipSet","True","1","52","0","4000646"
"AddConverted","200241","","ME Double ChipSet R16 [HP/DE]","ChipSet","True","1","52","0","4000647"
"AddConverted","200242","","ME Double ChipSet R16 [HP/HT]","ChipSet","True","1","52","0","4000648"
"AddConverted","200243","","ME Double ChipSet R16 [HP/EV]","ChipSet","True","1","52","0","4000649"
"AddConverted","200244","","ME Double ChipSet R16 [HP/CT]","ChipSet","True","1","52","0","4000650"
"AddConverted","200245","","ME Double ChipSet R16 [HP/HP]","ChipSet","True","1","52","0","4000651"
"AddConverted","200246","","ME Double ChipSet Scan Kit 
 Lv16 [DS]","Scan item","True","0","92","0","0"
"AddConverted","200247","","ME Double ChipSet R16 [DS/HP]","ChipSet","True","1","52","0","4000652"
"AddConverted","200248","","ME Double ChipSet R16 [DS/AT]","ChipSet","True","1","52","0","4000653"
"AddConverted","200249","","ME Double ChipSet R16 [DS/DE]","ChipSet","True","1","52","0","4000654"
"AddConverted","200250","","ME Double ChipSet R16 [DS/HT]","ChipSet","True","1","52","0","4000655"
"AddConverted","200251","","ME Double ChipSet R16 [DS/EV]","ChipSet","True","1","52","0","4000656"
"AddConverted","200252","","ME Double ChipSet R16 [DS/CT]","ChipSet","True","1","52","0","4000657"
"AddConverted","200253","","ME Double ChipSet R16 [DS/DS]","ChipSet","True","1","52","0","4000658"
"AddConverted","200254","","ME Double ChipSet Scan Kit 
 Lv16 [AT]","Scan item","True","0","92","0","0"
"AddConverted","200255","","ME Double ChipSet R16 [AT/HP]","ChipSet","True","1","52","0","4000659"
"AddConverted","200256","","ME Double ChipSet R16 [AT/DS]","ChipSet","True","1","52","0","4000660"
"AddConverted","200257","","ME Double ChipSet R16 [AT/DE]","ChipSet","True","1","52","0","4000661"
"AddConverted","200258","","ME Double ChipSet R16 [AT/HT]","ChipSet","True","1","52","0","4000662"
"AddConverted","200259","","ME Double ChipSet R16 [AT/EV]","ChipSet","True","1","52","0","4000663"
"AddConverted","200260","","ME Double ChipSet R16 [AT/CT]","ChipSet","True","1","52","0","4000664"
"AddConverted","200261","","ME Double ChipSet R16 [AT/AT]","ChipSet","True","1","52","0","4000665"
"AddConverted","200262","","ME Double ChipSet Scan Kit 
 Lv16 [DE]","Scan item","True","0","92","0","0"
"AddConverted","200263","","ME Double ChipSet R16 [DE/HP]","ChipSet","True","1","52","0","4000666"
"AddConverted","200264","","ME Double ChipSet R16 [DE/DS]","ChipSet","True","1","52","0","4000667"
"AddConverted","200265","","ME Double ChipSet R16 [DE/AT]","ChipSet","True","1","52","0","4000668"
"AddConverted","200266","","ME Double ChipSet R16 [DE/HT]","ChipSet","True","1","52","0","4000669"
"AddConverted","200267","","ME Double ChipSet R16 [DE/EV]","ChipSet","True","1","52","0","4000670"
"AddConverted","200268","","ME Double ChipSet R16 [DE/CT]","ChipSet","True","1","52","0","4000671"
"AddConverted","200269","","ME Double ChipSet R16 [DE/DE]","ChipSet","True","1","52","0","4000672"
"AddConverted","200270","","ME Double ChipSet Scan Kit 
 Lv16 [HT]","Scan item","True","0","92","0","0"
"AddConverted","200271","","ME Double ChipSet R16 [HT/HP]","ChipSet","True","1","52","0","4000673"
"AddConverted","200272","","ME Double ChipSet R16 [HT/DS]","ChipSet","True","1","52","0","4000674"
"AddConverted","200273","","ME Double ChipSet R16 [HT/AT]","ChipSet","True","1","52","0","4000675"
"AddConverted","200274","","ME Double ChipSet R16 [HT/DE]","ChipSet","True","1","52","0","4000676"
"AddConverted","200275","","ME Double ChipSet R16 [HT/EV]","ChipSet","True","1","52","0","4000677"
"AddConverted","200276","","ME Double ChipSet R16 [HT/CT]","ChipSet","True","1","52","0","4000678"
"AddConverted","200277","","ME Double ChipSet R16 [HT/HT]","ChipSet","True","1","52","0","4000679"
"AddConverted","200278","","ME Double ChipSet Scan Kit 
 Lv16 [EV]","Scan item","True","0","92","0","0"
"AddConverted","200279","","ME Double ChipSet R16 [EV/HP]","ChipSet","True","1","52","0","4000680"
"AddConverted","200280","","ME Double ChipSet R16 [EV/DS]","ChipSet","True","1","52","0","4000681"
"AddConverted","200281","","ME Double ChipSet R16 [EV/AT]","ChipSet","True","1","52","0","4000682"
"AddConverted","200282","","ME Double ChipSet R16 [EV/DE]","ChipSet","True","1","52","0","4000683"
"AddConverted","200283","","ME Double ChipSet R16 [EV/HT]","ChipSet","True","1","52","0","4000684"
"AddConverted","200284","","ME Double ChipSet R16 [EV/CT]","ChipSet","True","1","52","0","4000685"
"AddConverted","200285","","ME Double ChipSet R16 [EV/EV]","ChipSet","True","1","52","0","4000686"
"AddConverted","200286","","ME Double ChipSet Scan Kit 
 Lv16 [CT]","Scan item","True","0","92","0","0"
"AddConverted","200287","","ME Double ChipSet R16 [CT/HP]","ChipSet","True","1","52","0","4000687"
"AddConverted","200288","","ME Double ChipSet R16 [CT/DS]","ChipSet","True","1","52","0","4000688"
"AddConverted","200289","","ME Double ChipSet R16 [CT/AT]","ChipSet","True","1","52","0","4000689"
"AddConverted","200290","","ME Double ChipSet R16 [CT/DE]","ChipSet","True","1","52","0","4000690"
"AddConverted","200291","","ME Double ChipSet R16 [CT/HT]","ChipSet","True","1","52","0","4000691"
"AddConverted","200292","","ME Double ChipSet R16 [CT/EV]","ChipSet","True","1","52","0","4000692"
"AddConverted","200293","","ME Double ChipSet R16 [CT/CT]","ChipSet","True","1","52","0","4000693"
"AddConverted","200294","","WG Double ChipSet Box Lv16","Container item","True","0","170","0","0"
"AddConverted","200295","","WG Double ChipSet Scan Kit 
 Lv16 [HP]","Scan item","True","0","92","0","0"
"AddConverted","200296","","WG Double ChipSet R16 [HP/DS]","ChipSet","True","1","52","0","4000694"
"AddConverted","200297","","WG Double ChipSet R16 [HP/AT]","ChipSet","True","1","52","0","4000695"
"AddConverted","200298","","WG Double ChipSet R16 [HP/DE]","ChipSet","True","1","52","0","4000696"
"AddConverted","200299","","WG Double ChipSet R16 [HP/HT]","ChipSet","True","1","52","0","4000697"
"AddConverted","200300","","WG Double ChipSet R16 [HP/EV]","ChipSet","True","1","52","0","4000698"
"AddConverted","200301","","WG Double ChipSet R16 [HP/CT]","ChipSet","True","1","52","0","4000699"
"AddConverted","200302","","WG Double ChipSet R16 [HP/HP]","ChipSet","True","1","52","0","4000700"
"AddConverted","200303","","WG Double ChipSet Scan Kit 
 Lv16 [DS]","Scan item","True","0","92","0","0"
"AddConverted","200304","","WG Double ChipSet R16 [DS/HP]","ChipSet","True","1","52","0","4000701"
"AddConverted","200305","","WG Double ChipSet R16 [DS/AT]","ChipSet","True","1","52","0","4000702"
"AddConverted","200306","","WG Double ChipSet R16 [DS/DE]","ChipSet","True","1","52","0","4000703"
"AddConverted","200307","","WG Double ChipSet R16 [DS/HT]","ChipSet","True","1","52","0","4000704"
"AddConverted","200308","","WG Double ChipSet R16 [DS/EV]","ChipSet","True","1","52","0","4000705"
"AddConverted","200309","","WG Double ChipSet R16 [DS/CT]","ChipSet","True","1","52","0","4000706"
"AddConverted","200310","","WG Double ChipSet R16 [DS/DS]","ChipSet","True","1","52","0","4000707"
"AddConverted","200311","","WG Double ChipSet Scan Kit 
 Lv16 [AT]","Scan item","True","0","92","0","0"
"AddConverted","200312","","WG Double ChipSet R16 [AT/HP]","ChipSet","True","1","52","0","4000708"
"AddConverted","200313","","WG Double ChipSet R16 [AT/DS]","ChipSet","True","1","52","0","4000709"
"AddConverted","200314","","WG Double ChipSet R16 [AT/DE]","ChipSet","True","1","52","0","4000710"
"AddConverted","200315","","WG Double ChipSet R16 [AT/HT]","ChipSet","True","1","52","0","4000711"
"AddConverted","200316","","WG Double ChipSet R16 [AT/EV]","ChipSet","True","1","52","0","4000712"
"AddConverted","200317","","WG Double ChipSet R16 [AT/CT]","ChipSet","True","1","52","0","4000713"
"AddConverted","200318","","WG Double ChipSet R16 [AT/AT]","ChipSet","True","1","52","0","4000714"
"AddConverted","200319","","WG Double ChipSet Scan Kit 
 Lv16 [DE]","Scan item","True","0","92","0","0"
"AddConverted","200320","","WG Double ChipSet R16 [DE/HP]","ChipSet","True","1","52","0","4000715"
"AddConverted","200321","","WG Double ChipSet R16 [DE/DS]","ChipSet","True","1","52","0","4000716"
"AddConverted","200322","","WG Double ChipSet R16 [DE/AT]","ChipSet","True","1","52","0","4000717"
"AddConverted","200323","","WG Double ChipSet R16 [DE/HT]","ChipSet","True","1","52","0","4000718"
"AddConverted","200324","","WG Double ChipSet R16 [DE/EV]","ChipSet","True","1","52","0","4000719"
"AddConverted","200325","","WG Double ChipSet R16 [DE/CT]","ChipSet","True","1","52","0","4000720"
"AddConverted","200326","","WG Double ChipSet R16 [DE/DE]","ChipSet","True","1","52","0","4000721"
"AddConverted","200327","","WG Double ChipSet Scan Kit 
 Lv16 [HT]","Scan item","True","0","92","0","0"
